file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
P26_sent181,0.0,4.005875,P26,-60.07596628289474,-60.995503399823164,2.508862092547603,8.77859162604339
P24_sent018,0.0,5.006875,P24,-51.96991639529058,-63.12592962053087,2.497455583550988,31.107539622658784
P27_sent133,0.0,3.6084375,P27,-51.79936673050139,-62.87908380681818,2.4974530292840043,22.133283265095624
P23_sent117,0.0,10.002,P23,-44.87461250626252,-62.18775639389501,2.4926837899871375,21.13164844051204
P22_sent000,0.0,5.006875,P22,-54.602177010270545,-56.55407054607685,2.491619518835223,10.256081080718987
P21_sent050,0.0,4.005875,P21,-54.65631363565163,-62.864259883335656,2.475382502284237,12.124187726683278
P24_sent032,0.0,5.0,P24,-54.49574077560241,-62.93412737165178,2.4638617414883695,28.31982554571827
P22_sent150,0.0,5.0078125,P22,-50.68684243486974,-56.60069853259671,2.4632448676061007,14.520711026564909
P22_sent142,0.0,5.002,P22,-51.131388836596386,-56.39908001639626,2.4617082598829025,19.787309277756492
P29_sent171,0.0,5.4140625,P29,-49.505801397263454,-62.00843797881028,2.461704510469038,23.339756245310248
P26_sent057,0.0,4.001,P26,-58.320086761934675,-60.5323881669478,2.428830515961106,14.203679703607381
P23_sent167,0.0,10.001,P23,-40.99030874248497,-61.909373451681695,2.4238524296424724,23.810725414061068
P29_sent029,0.0,8.5498125,P29,-48.43419365474795,-63.199003053748086,2.420399383328261,23.17541097775067
P27_sent193,0.0,3.78225,P27,-49.99026034740692,-62.55692832700668,2.420399383328261,21.7090918080895
P21_sent018,0.0,4.005875,P21,-49.52558642700501,-59.15759681252872,2.4152375202261993,21.409692644988233
P27_sent113,0.0,6.7910625,P27,-57.65106859305761,-66.0860832409981,2.4152342783955922,3.2641961766446723
P27_sent019,0.0,4.360375,P27,-49.633285030241936,-63.64900098528181,2.4152342783955922,25.397720594492338
P24_sent050,0.0,5.002,P24,-43.66632938002008,-59.89238739013672,2.4152342783955922,28.596798719058135
P22_sent196,0.0,5.0019375,P22,-44.715765405371485,-54.26858406066894,2.4152342783955922,19.95959903948559
P21_sent104,0.0,3.9990625,P21,-53.87971596262563,-64.06392620771359,2.4152342783955922,21.118538123819633
P29_sent179,0.0,4.9258125,P29,-52.09440236761711,-65.20572566986084,2.4044716164529527,21.20642179118031
P24_sent094,0.0,5.0039375,P24,-47.63107115963855,-63.30056034434926,2.4006662226061812,26.65790580553957
P24_sent158,0.0,5.006875,P24,-49.3968875250501,-60.957627296447754,2.3960566193560484,28.499771092253095
P27_sent125,0.0,4.1435625,P27,-47.76471480582524,-59.248338145594445,2.395710475803561,23.970506671873142
P29_sent131,0.0,5.588875,P29,-54.03419897329444,-63.7528898657822,2.3957070762052335,21.144881124051956
P28_sent040,0.0,3.797875,P28,-50.07360387731482,-61.413513017737344,2.3957070762052335,20.930533821839255
P26_sent087,0.0,4.0039375,P26,-60.70711958228643,-64.61698603075604,2.3957070762052335,11.178509127874069
P24_sent044,0.0,5.001,P24,-51.34087914156626,-62.207637023925784,2.390321963446793,9.64876320352994
P22_sent038,0.0,5.0029375,P22,-51.73111586972892,-57.30155966622489,2.3903168549128253,18.207313742235144
P22_sent120,0.0,5.005875,P22,-51.59701042710421,-56.138437322668125,2.3860695183200153,17.734334556886974
P23_sent005,0.0,10.005875,P23,-40.93410207082082,-61.95964839540679,2.381488414126802,26.31085769467507
P21_sent174,0.0,4.002,P21,-54.44829126099246,-59.606021881103516,2.381487447493162,19.004792783967556
P30_sent154,0.0,9.6396875,P30,-36.99355996621622,-48.8995242974697,2.3482482552100197,12.078642663055106
P22_sent152,0.0,5.0019375,P22,-48.74767429091366,-54.091711362202965,2.3482458351129964,20.48535038170842
P29_sent111,0.0,9.7060625,P29,-46.70125451496388,-62.83954768278161,2.3482434150159737,23.849384290839787
P26_sent069,0.0,4.002,P26,-62.59832364949749,-65.42334417863326,2.346323357183816,14.825129195477516
P24_sent082,0.0,4.9990625,P24,-54.98126882530121,-61.566630904738965,2.3372425928592158,23.62414125144791
P30_sent126,0.0,12.6543125,P30,-35.85022948832146,-48.50004470557497,2.337239299343983,12.316522477344291
P30_sent192,0.0,5.2393125,P30,-46.499861560105366,-55.17100219726562,2.299112324954835,12.102760264887884
P28_sent026,0.0,6.3105625,P28,-53.67781200317965,-62.17726487379808,2.288029190220824,23.377330444597753
P24_sent152,0.0,5.002,P24,-48.52493960215863,-56.13514359792074,2.288029190220824,27.435421263382324
P22_sent060,0.0,5.001,P22,-51.57101452685743,-56.09600503104074,2.288029190220824,17.327203742724492
P21_sent140,0.0,4.001,P21,-49.813859335741206,-58.06087156442496,2.2831883433425983,20.271716605001377
P24_sent048,0.0,5.005875,P24,-49.23166645791583,-62.99902138343224,2.2831857890756146,28.27697733824662
P21_sent032,0.0,4.0029375,P21,-51.32224108825377,-55.86746294745083,2.2831857890756146,20.398069318671045
P25_sent033,0.0,4.0039375,P25,-56.237859217964825,-65.08790660548854,2.2792621772486386,20.120238588587746
P22_sent036,0.0,5.002,P22,-48.531195092871485,-55.30296056410845,2.2792621772486386,19.19348765675461
P21_sent130,0.0,4.0029375,P21,-55.24079872016332,-60.67484825535824,2.2792621772486386,18.08943469225794
P30_sent176,0.0,4.214875,P30,-43.425198575477324,-50.21680147507612,2.273241944017524,11.55954621624254
P28_sent014,0.0,3.78325,P28,-50.51046168550532,-60.31406557559967,2.273241944017524,23.617814677795597
P23_sent009,0.0,10.001,P23,-42.53324226578156,-60.60750280107771,2.273239340720453,14.830840404032442
P22_sent186,0.0,4.9980625,P22,-50.85713557354418,-56.02113049825032,2.266917701722731,14.826708232916182
P21_sent000,0.0,3.9980625,P21,-55.18201849089196,-56.54713854582413,2.2531177235568105,14.452608135726592
P21_sent004,0.0,4.006875,P21,-53.788024749373434,-60.6099203654698,2.253116023757647,9.792958843888831
P29_sent113,0.0,5.9345625,P29,-50.51886037965313,-63.28141266260392,2.2529246937076834,22.104158731207473
P26_sent109,0.0,4.006875,P26,-53.27774514411028,-59.833132934570315,2.2529246937076834,19.348413265746103
P30_sent114,0.0,4.8066875,P30,-38.59992334290188,-53.027481396993004,2.245749714177626,14.572028773959312
P27_sent171,0.0,6.318375,P27,-50.507452876984125,-66.77876622336251,2.2453658181322376,22.326056113662183
P21_sent058,0.0,4.005875,P21,-53.941954495614034,-60.05479132162558,2.2448500439491887,17.604564005425217
P29_sent023,0.0,5.127,P29,-47.16266358855186,-64.10929401104266,2.244846723639743,22.64656574109898
P29_sent049,0.0,6.6953125,P29,-51.12716948914671,-64.32155952453613,2.2345724710529242,9.717763169623655
P28_sent038,0.0,4.3896875,P28,-45.94528121424485,-58.692880401611326,2.2345679581551465,21.781882348784663
P27_sent003,0.0,3.975625,P27,-49.135318023989896,-65.25726613131437,2.2345679581551465,25.031232603734978
P26_sent111,0.0,4.0039375,P26,-55.886645139761306,-60.32266390323639,2.2345679581551465,17.03046996169965
P26_sent127,0.0,4.0039375,P26,-60.5850247330402,-63.01100540161133,2.2345657017062575,11.56730938863271
P29_sent055,0.0,6.5820625,P29,-49.73471143769055,-65.9446574124423,2.227678616201704,22.65359133167534
P24_sent112,0.0,5.0039375,P24,-55.60946912650602,-66.18425228284752,2.2019954160103343,25.392314452887934
P22_sent172,0.0,5.0029375,P22,-48.381075081576306,-56.99279993230646,2.2019954160103343,16.019729505990288
P27_sent011,0.0,6.92675,P27,-54.102252170767,-64.81233222667987,2.1991026834341945,21.578434351846113
P21_sent056,0.0,4.002,P21,-56.55047699434673,-62.42419870888315,2.1991026834341945,15.135022898576942
P24_sent154,0.0,5.0029375,P24,-54.43312311746988,-61.71548706445939,2.190233357777676,17.65315151157751
P30_sent094,0.0,4.5361875,P30,-41.13343905558628,-50.40680872599284,2.183786559423044,13.774270655482294
P29_sent185,0.0,7.2216875,P29,-50.05432400173611,-61.82434293958876,2.183786559423044,21.356120976569237
P28_sent152,0.0,3.8545,P28,-51.037675424281986,-62.73661788304647,2.1837855906215364,23.848298963880005
P27_sent089,0.0,4.2236875,P27,-53.78503534226191,-65.17564847392421,2.176054723238404,25.159638929936527
P26_sent167,0.0,4.0029375,P26,-58.93822138033919,-62.36459897359212,2.17605216897142,19.96653901720913
P24_sent000,0.0,5.0,P24,-54.93792356927711,-62.917288266695465,2.17605216897142,18.53013982040644
P21_sent166,0.0,4.0029375,P21,-46.65223578831658,-61.39873404251902,2.17605216897142,20.051415823070172
P21_sent168,0.0,4.0039375,P21,-43.08095163316583,-52.38799493963068,2.170193377516159,22.687039522316898
P25_sent133,0.0,4.0049375,P25,-48.67269452732412,-64.22904932498932,2.1678583387052432,25.36513031789499
P23_sent081,0.0,10.0029375,P23,-41.13245240480962,-59.745736611855996,2.1663437596840396,25.030873774940776
P27_sent091,0.0,3.2626875,P27,-50.61226851851852,-63.683379364013675,2.1657360523741835,25.133012928861337
P22_sent176,0.0,5.002,P22,-55.218271523594375,-57.412924324593895,2.1657360523741835,14.248269635628594
P29_sent123,0.0,5.2803125,P29,-55.95746197718631,-71.49699076899776,2.1556589971133873,6.305464933125952
P27_sent153,0.0,4.224625,P27,-50.96948474702381,-66.71439994253764,2.1556589971133873,23.614173840562906
P29_sent081,0.0,4.335,P29,-46.586470992476855,-61.156538418361116,2.15028166116985,25.648175180205328
P29_sent145,0.0,9.3525625,P29,-50.21368401661308,-64.88699459499783,2.147192427232983,23.911180038995266
P30_sent040,0.0,6.2705,P30,-37.407571875,-50.42854731423514,2.1471849284052533,11.628431603765275
P28_sent162,0.0,4.9101875,P28,-50.305546235940696,-63.68224847316742,2.1471849284052533,23.719935258797733
P29_sent089,0.0,4.6611875,P29,-50.8359164533944,-62.39087769080852,2.1471811789913886,20.41976675739728
P24_sent076,0.0,4.9980625,P24,-46.4593844126506,-59.36496279316564,2.1471811789913886,27.60848260890539
P22_sent024,0.0,4.996125,P22,-50.69929326681727,-55.74386782978856,2.1471811789913886,18.11996385720309
P22_sent064,0.0,4.9970625,P22,-45.39132702685743,-55.62235406728891,2.1471811789913886,21.052841842706158
P29_sent047,0.0,4.6699375,P29,-52.29035198252688,-62.35965223312378,2.1471774295775234,24.166630079443834
P27_sent185,0.0,5.423875,P27,-47.3086841724537,-62.26496023290298,2.1471774295775234,20.607184988800995
P22_sent110,0.0,5.0029375,P22,-54.509636201054214,-58.05506377524518,2.1471774295775234,9.712329555152031
P29_sent035,0.0,5.7265625,P29,-55.576212921409805,-64.75758017563238,2.145235996329779,21.42563631024056
P30_sent038,0.0,6.3838125,P30,-41.51806640625,-49.42974211040296,2.1452311561357327,10.002215945399438
P21_sent134,0.0,4.0019375,P21,-53.76485945351759,-60.439292405780996,2.1452311561357327,14.868913900380257
P29_sent189,0.0,7.2529375,P29,-49.127123314315355,-62.1213443392799,2.1434691558249925,23.117642435357183
P22_sent058,0.0,5.0,P22,-54.68548804593374,-57.78625860668364,2.1434583884126432,13.961943424004634
P26_sent049,0.0,4.002,P26,-54.039484532035175,-63.46492054151452,2.1432900761016844,17.321979708510895
P24_sent196,0.0,4.9990625,P24,-45.78531312751004,-60.34642696380615,2.1432900761016844,22.773865518468345
P22_sent158,0.0,5.001,P22,-47.58952999497992,-54.56877844674246,2.1432900761016844,19.51677323205288
P21_sent116,0.0,4.0039375,P21,-48.823099874371856,-59.00579783121745,2.1432900761016844,21.659536635948072
P21_sent178,0.0,4.002,P21,-47.738767077575375,-59.87583842422023,2.1432900761016844,21.060552260369434
P27_sent061,0.0,4.7178125,P27,-51.019685006648935,-61.133193454226934,2.143286834271078,26.23713614168941
P24_sent068,0.0,4.9990625,P24,-54.94663027108434,-64.93496381319486,2.143286834271078,22.781885418573694
P26_sent147,0.0,4.001,P26,-61.57732510207286,-61.586460494995116,2.1345654266406497,4.095147240347904
P24_sent186,0.0,5.0039375,P24,-52.94651653488956,-60.88950780232747,2.124210782200335,20.400016648439955
P26_sent133,0.0,4.0029375,P26,-56.63187519629397,-63.21879312266474,2.1242073797178707,22.1594965310796
P29_sent177,0.0,5.517625,P29,-53.06366477272727,-63.10442564222548,2.1132032326996355,18.91080465264367
P24_sent140,0.0,5.002,P24,-54.93449579568273,-61.38886545059529,2.1132032326996355,25.232205576875376
P23_sent077,0.0,10.0029375,P23,-39.825627818136276,-60.37313485914661,2.1132032326996355,25.60808332182426
P21_sent074,0.0,4.002,P21,-47.3998704459799,-63.08655127163591,2.1132032326996355,22.134391326773518
P26_sent151,0.0,4.0019375,P26,-48.60115028266332,-61.40642531021781,2.1131994752361005,20.954047183083468
P21_sent076,0.0,4.002,P21,-52.665269707914575,-58.20723364693778,2.110530070707551,19.865406955513052
P30_sent198,0.0,8.319375,P30,-38.04816217996988,-48.439882187616256,2.1105283709083875,12.601284864696026
P27_sent043,0.0,3.807625,P27,-50.62137718502638,-63.93361414395846,2.1105283709083875,24.743947064819412
P24_sent156,0.0,4.9980625,P24,-53.45479574548193,-62.432152303059894,2.1105283709083875,17.810720874863676
P29_sent193,0.0,3.7549375,P29,-44.657370559651476,-64.99223619348862,2.0984319497938886,25.027608003158583
P29_sent017,0.0,5.46975,P29,-50.233088446100915,-63.69772072725518,2.0984319497938886,23.696333472019305
P21_sent002,0.0,3.9980625,P21,-53.99941111809045,-61.14190603185583,2.0984319497938886,14.029537123887284
P28_sent136,0.0,3.7841875,P28,-47.00424908577128,-57.94406294822693,2.0904925966637213,24.31944177379718
P24_sent122,0.0,5.005875,P24,-49.751260333166336,-62.26532349219689,2.08732358522541,28.341944108859135
P21_sent070,0.0,3.9980625,P21,-47.740877237751256,-56.37813901901245,2.0720142859942907,21.729334008156666
P23_sent093,0.0,10.0049375,P23,-36.97005730210421,-61.41416531517392,2.068918548867225,24.052328689272315
P29_sent121,0.0,5.4140625,P29,-51.66250072472171,-60.88827504052056,2.060966067524406,22.692990034771732
P24_sent088,0.0,5.0039375,P24,-52.001937437249,-57.11178138039329,2.060962774009173,25.42510062547531
P21_sent022,0.0,4.0039375,P21,-55.2089205794598,-58.982380867004395,2.060962774009173,16.296632317697163
P25_sent043,0.0,4.0029375,P25,-51.59292065797739,-60.004026940528384,2.0508845621810523,24.584626462650377
P25_sent049,0.0,4.0039375,P25,-52.03615244189699,-60.01003465652466,2.0508845621810523,21.63045340400698
P28_sent044,0.0,3.974625,P28,-46.46725178006329,-60.504611778259275,2.0452834866678207,24.822735014501223
P25_sent131,0.0,4.0088125,P25,-51.72738976347118,-61.06131214565701,2.0452834866678207,22.990855863514163
P30_sent092,0.0,5.2383125,P30,-40.30960772868774,-50.00400273940142,2.0265019616467015,12.293448866322317
P29_sent021,0.0,5.88675,P29,-51.86559705068143,-64.00821274205258,2.0244167921221754,20.554131885767937
P27_sent127,0.0,4.559625,P27,-50.89804171255506,-64.94608764648437,2.0232888040059502,24.955502769813688
P25_sent173,0.0,4.0029375,P25,-48.85588587468593,-60.341086687360495,2.0232888040059502,23.32570072366527
P27_sent077,0.0,4.9101875,P27,-47.924251501789364,-61.983544711408946,2.021248792860764,23.732850069035333
P26_sent165,0.0,4.0029375,P26,-56.92046168341709,-60.04675540408573,2.021248792860764,14.84371207966509
P28_sent018,0.0,5.630875,P28,-47.81797640931372,-59.40693247318268,2.0212468552577487,22.11892825867855
P29_sent199,0.0,5.308625,P29,-52.79944470699433,-62.75196255577935,2.0212449176547334,17.551995577729702
P22_sent018,0.0,5.006875,P22,-51.721802980961925,-59.93093331654867,2.0083052947563487,12.32620908234242
P30_sent152,0.0,5.589875,P30,-41.36857607719928,-51.71761441230774,2.0073179749547307,11.606010256299598
P27_sent079,0.0,4.6133125,P27,-50.17163671023965,-62.97430680927477,2.0073179749547307,25.971487389975707
P27_sent021,0.0,5.4883125,P27,-50.48423217550274,-64.04383742809296,2.0073179749547307,24.17177927067801
P26_sent047,0.0,4.0029375,P26,-57.71884323963568,-60.505166446461395,2.0073179749547307,14.51205157386617
P24_sent020,0.0,4.9990625,P24,-55.259463635793175,-63.5253693262736,2.0073179749547307,24.734554254458633
P22_sent002,0.0,5.001,P22,-52.56239802961847,-62.71935026986258,2.0073179749547307,13.179031586666614
P22_sent146,0.0,5.005875,P22,-52.91800397670341,-55.79091932966902,2.0073179749547307,13.09924697997241
P21_sent110,0.0,3.997125,P21,-44.5208366048995,-56.77627662990404,2.0073179749547307,20.722948043642937
P30_sent196,0.0,4.4873125,P30,-36.55336793903803,-50.986515522003174,2.0073147331241237,13.009031304732256
P26_sent145,0.0,4.005875,P26,-57.89082080200501,-62.60072521633572,1.9890642393484907,9.895878705930405
P29_sent063,0.0,4.0136875,P29,-55.95565084586466,-63.269610193040634,1.9840097091724158,23.082787623408674
P30_sent004,0.0,4.2070625,P30,-40.763420159606206,-51.80853850753219,1.9814970577130102,12.759112107935604
P26_sent103,0.0,4.0039375,P26,-52.30787236966081,-60.90761410748517,1.9814970577130102,21.790335263220015
P28_sent084,0.0,5.34375,P28,-53.61482319078947,-61.13901274544852,1.9798017472279827,23.649354378776472
P27_sent095,0.0,3.454125,P27,-55.53422239431487,-64.14175208409627,1.9696165759093793,15.144349284654401
P26_sent177,0.0,4.0049375,P26,-59.40172051664573,-63.588363075256346,1.9696158240832151,15.637022372825593
P22_sent034,0.0,5.0029375,P22,-46.46947948042169,-54.79722296673319,1.9679407180591282,16.814957126849556
P27_sent005,0.0,8.517625,P27,-56.091746323529414,-64.7119036222759,1.9679390182599643,3.036030186240115
P27_sent081,0.0,3.40725,P27,-47.79213046183628,-61.494377772013344,1.9679390182599643,26.025911201805005
P22_sent100,0.0,5.002,P22,-51.3744156312751,-56.39253113909466,1.966322565797403,13.824867100493405
P28_sent082,0.0,4.7334375,P28,-51.72864002786624,-60.42900342357402,1.9663192454879574,24.79314141184173
P24_sent100,0.0,4.997125,P24,-49.84231457078313,-59.60416793823242,1.9663192454879574,28.852741474823468
P26_sent105,0.0,4.001,P26,-53.492050094221106,-59.45064089848445,1.9617849287630305,17.164381674714235
P21_sent162,0.0,4.001,P21,-50.61625019629397,-57.29004202948676,1.9617849287630305,23.389446857239747
P30_sent172,0.0,7.119125,P30,-40.838504071302815,-51.06502848658069,1.9556001821922722,13.195267625146151
P22_sent162,0.0,5.002,P22,-52.99602315512048,-57.89262831444834,1.9422237374495386,18.03438177485143
P27_sent069,0.0,3.4296875,P27,-49.36481052969208,-61.80746542889139,1.9292851202977188,24.828684458604812
P30_sent016,0.0,6.6396875,P30,-39.187452794561935,-47.09471093154535,1.9228228645841519,12.32568825944881
P29_sent173,0.0,4.2539375,P29,-49.94425051713948,-64.58406621759588,1.9228228645841519,23.384177784191927
P28_sent070,0.0,4.600625,P28,-46.340274460971614,-62.868765050714664,1.9228228645841519,25.007320223185737
P27_sent109,0.0,5.1035,P27,-53.5965758796752,-63.672524365511805,1.8909186108985132,24.799489656859357
P24_sent144,0.0,5.0019375,P24,-50.24377588478916,-60.887417263454864,1.8909186108985132,28.164534824442732
P22_sent194,0.0,5.0039375,P22,-42.80965267319277,-54.39997998405905,1.8909186108985132,19.264114255453947
P23_sent099,0.0,10.0039375,P23,-43.64713019789579,-60.922630967765016,1.887242680842341,21.541181323860727
P28_sent016,0.0,3.36525,P28,-50.73399020522388,-63.77233074022376,1.8713458738077768,24.16468080723253
P27_sent183,0.0,4.2626875,P27,-52.598420916863205,-62.48842525482178,1.8713458738077768,22.97970437669504
P27_sent197,0.0,3.485375,P27,-48.0912846721902,-63.02876977359547,1.8713458738077768,21.09573505875819
P25_sent103,0.0,4.005875,P25,-39.66561912593985,-60.401861381530765,1.8713458738077768,26.621914124049198
P24_sent170,0.0,5.0049375,P24,-52.804667890311244,-62.41616920188621,1.8713458738077768,31.31146811900547
P30_sent022,0.0,6.127,P30,-37.92121969619476,-51.3000115894136,1.87134263197717,9.02072430086356
P22_sent028,0.0,5.002,P22,-51.64850417294177,-54.26563318570455,1.87134263197717,17.32124741706997
P30_sent188,0.0,7.2626875,P30,-38.34017556543508,-49.45140446254185,1.858711026298485,12.191297956554518
P30_sent048,0.0,5.4385,P30,-38.89145742043358,-50.28220607616283,1.858711026298485,12.377453882012862
P30_sent024,0.0,7.7998125,P30,-40.360846119858614,-52.02671832573123,1.858711026298485,11.442477053804033
P26_sent117,0.0,4.005875,P26,-57.049577067669176,-60.65397954541584,1.858711026298485,18.354152803257193
P22_sent116,0.0,5.002,P22,-47.90912085843374,-55.54893852002693,1.858711026298485,14.546491930766278
P26_sent171,0.0,4.0029375,P26,-50.281608236494975,-64.35925006866455,1.8559967587316057,17.701511292381106
P26_sent095,0.0,4.0039375,P26,-50.65600463253769,-58.00900295802525,1.8559967587316057,20.960537430075277
P21_sent142,0.0,4.0039375,P21,-48.1788385285804,-61.83335065841675,1.8546513086588357,22.088105482879556
P27_sent033,0.0,6.6328125,P27,-48.28874338124054,-60.572980063302175,1.8502649458390892,23.633404931879042
P27_sent187,0.0,3.4306875,P27,-51.694292980205276,-63.18603186771787,1.850263061849521,25.74359539047064
P29_sent101,0.0,4.277375,P29,-49.322797461854464,-66.28964805603027,1.846850869053462,21.156585858842437
P30_sent130,0.0,7.4150625,P30,-35.39177576013513,-52.12211623015227,1.8387901381906144,12.268750428084775
P24_sent010,0.0,5.0078125,P24,-53.166407032815634,-61.33227629410593,1.836486794382127,22.443361161018707
P30_sent020,0.0,12.88575,P30,-50.2646841006216,-51.20154687632685,1.8364815877879845,3.239331854027961
P26_sent039,0.0,4.002,P26,-51.1797512955402,-60.07176844278971,1.8364815877879845,18.049244144890046
P24_sent070,0.0,4.9990625,P24,-53.68332705823293,-59.861734887828,1.8364815877879845,21.24918150364936
P26_sent107,0.0,4.0019375,P26,-53.99840020414573,-59.94770512436376,1.8326578475137392,16.882308343239735
P25_sent053,0.0,4.0029375,P25,-46.46623252983668,-67.25296798706054,1.8326578475137392,27.034558531309017
P30_sent194,0.0,4.2949375,P30,-38.60789757757611,-51.63895764558212,1.8326540980998742,13.289872638246992
P28_sent032,0.0,3.7109375,P28,-46.1233962144309,-59.894421339035034,1.8278468175271312,24.909981743597875
P28_sent034,0.0,4.902375,P28,-50.92224721439549,-59.80797424316406,1.8253496656115413,24.535077195193168
P25_sent009,0.0,4.0039375,P25,-48.094068977701006,-63.616762681440875,1.8253496656115413,22.844128236717864
P24_sent056,0.0,5.001,P24,-53.45063849146587,-62.77595602499472,1.8253496656115413,22.962319648839745
P25_sent067,0.0,4.004875,P25,-54.825553548994975,-66.54152488708496,1.8253462660132138,26.25082745170288
P27_sent065,0.0,4.4296875,P27,-49.56752675028345,-63.82688849312918,1.8058899037964924,24.923386744514982
P24_sent190,0.0,4.9980625,P24,-47.821343969628515,-56.727747946074516,1.8058899037964924,25.913806573424054
P27_sent135,0.0,4.9189375,P27,-54.52716039540816,-60.18932207892923,1.7980046466119786,14.64649712038597
P22_sent128,0.0,5.001,P22,-56.239128388554214,-56.46332896032999,1.7978227115822296,11.107162089198326
P24_sent062,0.0,5.001,P24,-45.998713604417674,-59.01037089029948,1.7894464619662995,28.794157913199808
P30_sent034,0.0,4.61525,P30,-39.64438688858696,-50.3324107215518,1.7846829551591306,12.37291971025704
P29_sent161,0.0,5.5136875,P29,-53.46227871698543,-61.996160888671874,1.7846813084015138,24.160971793360485
P28_sent154,0.0,4.6143125,P28,-51.924317470043576,-62.13201332092285,1.7799503776033025,22.972834477804334
P21_sent078,0.0,4.0029375,P21,-49.793390782035175,-57.72033089531793,1.7712447713804595,22.388813289500874
P25_sent093,0.0,4.0049375,P25,-46.204288041771356,-60.4490899478688,1.7493608975120063,25.14755147813532
P24_sent124,0.0,5.001,P24,-55.100240806977915,-61.68222688373766,1.7489700102263364,24.296123345258884
P24_sent064,0.0,5.0098125,P24,-45.1292467747996,-61.59146191523625,1.747517688554641,27.578715554366248
P24_sent002,0.0,5.006875,P24,-53.36881967059118,-60.02698562258766,1.741059642196088,23.131484652609956
P29_sent197,0.0,5.32525,P29,-46.36803348634652,-60.803035453513814,1.7392114785692978,21.34733146142768
P30_sent082,0.0,5.182625,P30,-39.99746775072674,-49.7587767706977,1.735373772660823,13.823390561404805
P29_sent019,0.0,6.0459375,P29,-51.62728026533997,-64.0408925508198,1.735373772660823,20.748704263284196
P28_sent060,0.0,4.2305,P28,-51.96547932749406,-59.150034542741444,1.735373772660823,22.411212809606873
P28_sent100,0.0,2.984375,P28,-48.18029455236486,-64.53219273885091,1.735373772660823,24.398761245018047
P26_sent137,0.0,4.0039375,P26,-49.04453419440955,-57.21016526222229,1.735373772660823,18.69937699047634
P25_sent073,0.0,4.0049375,P25,-45.67300369032663,-60.4624787789804,1.735373772660823,26.202690408382917
P23_sent085,0.0,10.0029375,P23,-44.00770290581163,-59.30916222282078,1.735373772660823,19.245662708622255
P21_sent088,0.0,3.9990625,P21,-51.91610395728643,-55.848553808111895,1.735373772660823,21.045700308150874
P21_sent096,0.0,3.9980625,P21,-48.313878965138194,-57.14217032155683,1.735373772660823,20.618565507017323
P24_sent054,0.0,4.9970625,P24,-47.175463573042165,-61.304200989859446,1.735370530830216,29.06463681064439
P27_sent165,0.0,4.109375,P27,-49.27625974174816,-64.22865648622866,1.7224934484295,24.919636250470717
P27_sent057,0.0,4.6143125,P27,-54.46541394335512,-63.56006416114601,1.7114699383206036,24.426955170427107
P22_sent164,0.0,5.0029375,P22,-45.83958882404618,-51.71502246278705,1.7114699383206036,20.54655301431049
P28_sent128,0.0,3.3994375,P28,-45.9538068602071,-60.66956259987571,1.7114644977092897,23.19738279310066
P28_sent046,0.0,4.4150625,P28,-51.09390980113636,-60.677064657211304,1.7114644977092897,25.22232812757389
P30_sent182,0.0,5.0390625,P30,-41.53683313620518,-50.74126408894857,1.6960764137032898,13.892359130094803
P26_sent101,0.0,4.0029375,P26,-53.92211546011306,-60.69550156593323,1.6960764137032898,20.758628892917127
P22_sent016,0.0,5.002,P22,-50.372940982680724,-58.63535321553548,1.69222459692183,13.747428900672318
P23_sent109,0.0,9.9990625,P23,-45.228683930360724,-58.744158824284874,1.6922227129322618,21.349125996086727
P24_sent104,0.0,5.0098125,P24,-46.633278275300604,-61.08762224982767,1.6918435041106732,29.756958494137336
P25_sent145,0.0,4.0049375,P25,-42.93063952575377,-63.40004920959473,1.6877950876456171,24.954778219891168
P24_sent052,0.0,5.004875,P24,-46.48377886546185,-59.262406320282906,1.6877950876456171,28.297876291304476
P24_sent084,0.0,5.001,P24,-54.5394468498996,-62.524459092513375,1.6877950876456171,19.919118703493176
P30_sent084,0.0,5.8633125,P30,-37.45072038206336,-48.593864046294115,1.6827637125614459,11.925888393233604
P28_sent180,0.0,3.9834375,P28,-50.50266335227273,-62.801628834492455,1.6827603129631186,23.374791190367976
P25_sent107,0.0,4.0049375,P25,-46.959990381595475,-64.14355422973632,1.6827603129631186,25.28652955639532
P28_sent190,0.0,4.4795,P28,-49.51326022982063,-65.96539996220515,1.682756913364791,22.692268920632106
P25_sent149,0.0,4.005875,P25,-47.172105067355886,-61.7572865486145,1.682756913364791,23.942512019336412
P24_sent066,0.0,5.001,P24,-46.13560884161647,-60.50694882428205,1.6692849459847487,26.855703340771903
P28_sent192,0.0,6.0869375,P28,-53.512857804777596,-62.48066630730262,1.6667145436931687,23.570018480839224
P27_sent027,0.0,6.3115625,P27,-49.96542751391097,-60.48212020251216,1.6666293957057718,23.90338808097432
P29_sent129,0.0,4.1348125,P29,-57.748251216545015,-65.05600958159475,1.651230867907565,16.313550191447874
P28_sent020,0.0,4.40725,P28,-50.406841721241456,-60.30948781967163,1.646543045734109,23.028321418532478
P28_sent076,0.0,4.6230625,P28,-50.400938349184784,-58.3612815394546,1.6465413989764925,24.88042373969308
P26_sent157,0.0,4.0019375,P26,-56.39399144158291,-59.27082951863607,1.6465413989764925,10.525251153961255
P21_sent042,0.0,4.0,P21,-54.77901224874372,-57.38303218168371,1.641550183313767,20.142118290649947
