file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
P26_sent025,0.0,4.0039375,P26,-59.67998684830402,-62.70366557951896,3.120337373127579,10.728031904705631
P23_sent027,0.0,10.0039375,P23,-47.122827686623246,-59.146550459020276,3.120337373127579,9.121255708290205
P27_sent001,0.0,8.444375,P27,-53.11919629602138,-69.86897232418968,3.116157243957837,15.248835754015204
P22_sent038,0.0,5.0029375,P22,-52.28191280747992,-57.32970604529748,3.1087696736266945,14.373764401646174
P30_sent132,0.0,7.71975,P30,-37.436389001623375,-50.13817415739361,3.0827187203906035,9.912135386338274
P25_sent083,0.0,4.0029375,P25,-57.47296541300251,-61.955899715423584,3.0827187203906035,24.689869367216158
P27_sent159,0.0,5.182625,P27,-51.45883675508721,-65.49133398594,3.0807538448025813,25.06526471674045
P23_sent095,0.0,10.0039375,P23,-45.968930047595194,-63.174379868940875,3.0665024665496827,11.010945055443864
P26_sent075,0.0,4.0039375,P26,-58.38923131281407,-62.77006218650124,3.0586962608189734,15.441184945120028
P23_sent057,0.0,10.005875,P23,-45.9135228978979,-58.81442291259766,3.036839247134926,10.66711073629926
P23_sent113,0.0,10.004875,P23,-46.916469658066134,-62.121556572292164,3.013156984479885,18.349334810458053
P26_sent081,0.0,4.002,P26,-56.668611612751256,-60.1945723483437,3.013155445406407,11.316839947146539
P25_sent043,0.0,4.0029375,P25,-50.82045972047739,-60.535172158099236,3.013155445406407,24.584626817826834
P25_sent049,0.0,4.0039375,P25,-52.266984335741206,-61.09325351715088,3.013155445406407,21.63045409079791
P26_sent097,0.0,4.0029375,P26,-57.69823728015076,-60.698887486611646,3.0007525982559273,16.89217791581311
P25_sent005,0.0,4.0088125,P25,-49.73057154605263,-65.62895684493215,3.0007508346315666,10.19560984002367
P26_sent109,0.0,4.006875,P26,-52.893792097431074,-60.26722946166992,3.000745543758484,19.348413265746103
P26_sent131,0.0,4.0039375,P26,-60.36001295540201,-61.98103561401367,2.9959634450371415,16.48545986387915
P22_sent068,0.0,5.001,P22,-50.896500062751,-57.632283039582084,2.995867592922737,17.4877390380178
P22_sent178,0.0,4.9980625,P22,-53.418635479417674,-55.767571803501674,2.9954138347548622,14.441469459571548
P21_sent092,0.0,4.002,P21,-49.96160980684673,-58.259199819257184,2.9830032637684396,20.686508165309746
P30_sent036,0.0,5.8945625,P30,-34.98251503939523,-52.33674952189128,2.983000280332069,10.935663405885858
P26_sent135,0.0,4.0029375,P26,-58.5101582129397,-64.36610460281372,2.9808100117008176,19.939959983846208
P26_sent009,0.0,4.001,P26,-61.97052646042714,-65.95708338419597,2.9808100117008176,12.184025664734628
P23_sent065,0.0,10.0029375,P23,-37.029911385270545,-60.704036272489105,2.9808100117008176,26.704014334335245
P23_sent083,0.0,10.0039375,P23,-44.50286510521042,-62.15804197981551,2.9808100117008176,24.563754098408836
P24_sent168,0.0,5.001,P24,-45.80753874874498,-63.566920647254356,2.9808081904235038,24.187678809884492
P22_sent176,0.0,5.002,P22,-54.941425859688756,-57.3639314232803,2.9466892390998702,14.401323274083374
P21_sent176,0.0,4.0019375,P21,-55.95774281564071,-58.786314352964745,2.9375518081898493,16.209906852529148
P29_sent153,0.0,6.8379375,P29,-52.558404737903224,-65.77754664421082,2.929787140945402,5.536334289226785
P21_sent098,0.0,4.0,P21,-49.78754612908291,-60.20363883972168,2.924316134340773,23.744416819475045
P27_sent063,0.0,4.8779375,P27,-53.1162913130144,-65.74925340924945,2.914360972962999,23.68506571610098
P27_sent041,0.0,5.127,P27,-48.74605935053816,-63.740130179268974,2.914360972962999,26.254511100599323
P26_sent091,0.0,4.0019375,P26,-48.65239282349246,-59.03534577109597,2.914357491131851,20.882606772192197
P21_sent170,0.0,4.0039375,P21,-49.730414769158294,-62.56664620676348,2.914357491131851,21.995799785557598
P21_sent090,0.0,4.001,P21,-47.54112849403266,-56.5985669356126,2.914357491131851,19.688522490322192
P25_sent087,0.0,4.0039375,P25,-47.3949876334799,-62.31038565384714,2.9092061012501014,24.359408610017155
P30_sent070,0.0,7.30275,P30,-36.8616447029533,-49.10676175897772,2.8929578693390905,12.633026092257726
P24_sent078,0.0,4.9970625,P24,-52.803699171686745,-61.13266458316725,2.8745499424302583,29.554862996780656
P22_sent130,0.0,5.002,P22,-51.49695657630522,-58.46252420786265,2.864727042181518,13.717118136914964
P30_sent080,0.0,5.7910625,P30,-36.45551817049393,-49.82557042439779,2.8578689920956175,13.459204583518861
P26_sent031,0.0,4.004875,P26,-48.79369994503769,-59.33411708631014,2.85324165570402,21.625886519873895
P30_sent184,0.0,6.51075,P30,-37.524075500770415,-51.88219985961914,2.8532399608577537,10.811759046957919
P21_sent174,0.0,4.002,P21,-54.549598578831656,-60.87818135155572,2.8473141747526447,19.111337147382457
P23_sent143,0.0,10.0029375,P23,-48.44276443512024,-58.151769464666195,2.8428465412414234,21.592976238514368
P29_sent127,0.0,9.181625,P29,-47.6522072871179,-65.3217924638228,2.8393094853852725,23.655587043686666
P30_sent088,0.0,5.775375,P30,-38.59960598415799,-49.3925774710519,2.8393040881160583,13.678463320100365
P29_sent175,0.0,5.902375,P29,-52.66427840667517,-66.43386011123657,2.8392986908468445,24.268505020497553
P22_sent174,0.0,4.9980625,P22,-51.46794208082329,-55.29054028647287,2.8320893646978123,11.833584117281736
P21_sent024,0.0,3.996125,P21,-54.940356077261306,-66.80150632858276,2.8264472479490585,20.80863422253019
P28_sent170,0.0,6.151375,P28,-53.3928011572186,-64.19541091918946,2.8224497916798508,16.096285002411918
P27_sent091,0.0,3.2626875,P27,-51.513509114583336,-64.5898844909668,2.8224497916798508,26.002941246529694
P24_sent118,0.0,5.002,P24,-52.02690449297189,-60.32886201907427,2.8010440601410336,25.185639057988503
P27_sent173,0.0,5.838875,P27,-48.79262980562715,-62.20319137573242,2.7788204370882235,16.577504967602156
P27_sent139,0.0,5.183625,P27,-51.22972686531008,-68.18801658384261,2.7788204370882235,25.11869004317606
P27_sent093,0.0,3.5751875,P27,-48.146511806530896,-65.3423190869783,2.768319047292928,25.22174295955442
P22_sent032,0.0,5.002,P22,-49.893193869226906,-55.95158451625279,2.768319047292928,18.54849672646578
P24_sent108,0.0,5.001,P24,-54.33608261169679,-63.63944141070048,2.764816810306085,27.997852383634207
P22_sent096,0.0,5.0029375,P22,-47.38207909764056,-54.860480189323425,2.764816810306085,20.690323203770966
P21_sent138,0.0,3.9990625,P21,-53.04913238065327,-57.856221771240236,2.754628487219146,22.28968491147336
P26_sent013,0.0,4.0029375,P26,-55.14841787060301,-61.574940795898435,2.7516584538330746,19.294707670135328
P24_sent080,0.0,5.004875,P24,-54.21858920055221,-62.41015119810362,2.74003349524893,21.100322383608706
P23_sent035,0.0,10.0039375,P23,-35.91931519288577,-60.18220354163128,2.739862595054851,26.53669819950273
P22_sent070,0.0,4.9980625,P22,-52.61046922063253,-55.46792793273926,2.7398581973355824,18.081707705375887
P30_sent158,0.0,4.630875,P30,-39.08664926789588,-49.31806564331055,2.7282667117950163,13.217771251030234
P28_sent152,0.0,3.8545,P28,-51.32375469157964,-63.67823836382698,2.717423020271006,23.051859819187996
P29_sent037,0.0,3.585,P29,-44.70875733105742,-61.76170929618504,2.715515649003445,24.28689674531915
P28_sent048,0.0,3.0459375,P28,-45.72702660891089,-65.69409251213074,2.715515649003445,24.690078030756517
P21_sent188,0.0,3.9990625,P21,-48.733368993404525,-59.19259560108185,2.7067453482942745,19.939002924352657
P26_sent041,0.0,4.0019375,P26,-58.108521121231156,-62.731314628354966,2.704858757474866,13.453609470718606
P26_sent019,0.0,4.0029375,P26,-62.05864282349246,-66.24266638074603,2.704858757474866,8.360473673411246
P29_sent057,0.0,6.01275,P29,-51.61633973288815,-65.70963096618652,2.703740041477805,21.278470540076768
P30_sent190,0.0,5.287125,P30,-41.397188537713475,-52.01150038435652,2.7037355301689368,13.451875411021634
P25_sent095,0.0,4.0039375,P25,-48.734605645414575,-57.608322050513294,2.677814128597961,25.394631549217024
P23_sent071,0.0,10.0039375,P23,-44.83091573772545,-64.25564119090204,2.676359932280984,22.08966045984163
P23_sent053,0.0,10.002,P23,-38.279054202154306,-59.40624872843424,2.675254316709576,24.09933685317873
P22_sent114,0.0,5.0019375,P22,-53.47975887926707,-57.628660440444946,2.6752511294742765,16.488359331421826
P26_sent149,0.0,4.0049375,P26,-57.70137307631909,-59.92539720757063,2.6752470316003194,13.535263305943436
P27_sent099,0.0,6.079125,P27,-56.517758611798676,-69.07747863769531,2.6351685727630767,6.1011063764806615
P27_sent125,0.0,4.1435625,P27,-46.62919542627427,-59.95795465284778,2.6222840852851537,23.98829231958862
P29_sent009,0.0,11.485375,P29,-50.5436464690497,-71.86987359183175,2.6161756642150653,6.361773959548437
P29_sent141,0.0,3.631875,P29,-47.453509132617725,-65.29398025512695,2.5872800724816636,22.077648302278256
P24_sent148,0.0,4.9980625,P24,-47.369313190261046,-57.139852600097655,2.5872800724816636,26.02789663711799
P29_sent107,0.0,6.1973125,P29,-49.83698359122168,-65.01164863223121,2.587277015104353,22.16686977619293
P24_sent128,0.0,5.001,P24,-50.762911019076306,-55.474891751311546,2.5870565288953378,29.625342073302967
P21_sent046,0.0,4.001,P21,-50.204656092964825,-62.73659828730992,2.5702766143926383,21.79187074558726
P30_sent160,0.0,6.1914375,P30,-39.120305535858996,-51.039358258247375,2.5702758009699735,12.121089376129571
P23_sent179,0.0,10.0,P23,-38.82657111097194,-64.35405513218471,2.5702758009699735,25.548198387166288
P25_sent113,0.0,4.0029375,P25,-47.408752748115575,-58.597694114402486,2.568893907909803,22.50301561523588
P24_sent184,0.0,4.9980625,P24,-58.28828203438755,-63.81438624064128,2.568893907909803,5.076372653362762
P22_sent102,0.0,5.005875,P22,-49.12279245991984,-60.534349169049946,2.5580772527966045,19.155178514676855
P24_sent154,0.0,5.0029375,P24,-56.216122301706825,-62.87936496734619,2.5160070067279268,17.50870564304259
P21_sent190,0.0,4.001,P21,-53.67074140232412,-60.380179007848106,2.51452221361652,20.033527333891378
P21_sent124,0.0,4.0039375,P21,-49.64876138505025,-59.976358994193696,2.5074522259459857,21.617431461721928
P28_sent022,0.0,3.5654375,P28,-48.54036091549296,-67.46135902404785,2.4983015693294783,24.663086291865806
P21_sent014,0.0,4.0,P21,-50.2192063834799,-60.17842062588396,2.480179411257298,22.833236250837935
P29_sent131,0.0,5.588875,P29,-53.83038319120287,-64.36708906220227,2.476242159615083,21.159936774442873
P22_sent050,0.0,5.0039375,P22,-48.69163764432731,-58.03586033412388,2.476242159615083,15.206253971370087
P27_sent157,0.0,4.8935625,P27,-50.95492973562629,-65.74686856951033,2.4590475533371925,22.532603813426306
P24_sent028,0.0,4.9990625,P24,-56.440119854417674,-59.137411991755165,2.459044495959882,26.52888105177722
P24_sent174,0.0,5.0039375,P24,-53.251031469628515,-61.84796960013254,2.432047432830511,20.858716784128596
P28_sent008,0.0,4.7275625,P28,-44.841427813163484,-59.88815621768727,2.4320453643969326,20.984925142985333
P27_sent171,0.0,6.318375,P27,-50.38745349702381,-68.78300146623091,2.4320453643969326,22.27051742208961
P22_sent150,0.0,5.0078125,P22,-50.17630182239479,-56.63031621133128,2.431329305289446,14.608898687002014
P29_sent021,0.0,5.88675,P29,-51.629704801959114,-64.43063304298802,2.431304816450663,20.554131885767937
P22_sent118,0.0,4.997125,P22,-54.749682323042165,-56.20749185024164,2.4274881285385477,13.449060179046437
P25_sent107,0.0,4.0049375,P25,-46.868561557788944,-64.51014073689778,2.408979025688692,25.38173813144013
P21_sent058,0.0,4.005875,P21,-53.577792136591476,-60.29836427843249,2.4089754984399705,17.604563550789873
P29_sent023,0.0,5.127,P29,-47.61795957681018,-63.85061740875244,2.4089719711912485,21.776630703579677
P25_sent167,0.0,4.0029375,P25,-46.36100423994975,-62.32927014750819,2.390184867054882,22.568376073970786
P24_sent030,0.0,4.996125,P24,-51.40956011546185,-65.73193027662194,2.390184867054882,17.260909928889518
P22_sent058,0.0,5.0,P22,-54.83226656626506,-58.20756730579195,2.3865487628359965,14.247592096349681
P29_sent171,0.0,5.4140625,P29,-48.955436862244895,-62.32654808307516,2.369691336609078,23.339755881238762
P23_sent167,0.0,10.001,P23,-40.345910571142284,-61.69729522178913,2.3696876940544493,23.749150743569786
P29_sent081,0.0,4.335,P29,-46.14339644820602,-61.80899783543178,2.3683388441698585,25.699594684999898
P26_sent133,0.0,4.0029375,P26,-56.8060566504397,-63.89314891981042,2.3683388441698585,22.15949689424834
P26_sent145,0.0,4.005875,P26,-58.19432369987469,-63.265336439344615,2.3683388441698585,9.895878246580427
P24_sent102,0.0,5.001,P24,-54.87590596762048,-63.744673956008185,2.3683388441698585,19.540254167401777
P21_sent192,0.0,3.9980625,P21,-51.111362476444725,-65.3281983595628,2.3683388441698585,14.98856156407838
P24_sent170,0.0,5.0049375,P24,-52.13129863202811,-60.1448327170478,2.3452890548266816,28.934432335915844
P29_sent029,0.0,8.5498125,P29,-47.674109759671744,-63.68145826588506,2.330808919438101,23.21052377783866
P25_sent173,0.0,4.0029375,P25,-48.118478132851756,-60.98300072806222,2.330808919438101,23.58053877843625
P23_sent169,0.0,10.001,P23,-36.309372651553105,-62.01489727313702,2.330808919438101,20.995236470545002
P24_sent032,0.0,5.0,P24,-54.31497082078313,-62.9960433959961,2.3302071976073084,27.77446575283112
P21_sent000,0.0,3.9980625,P21,-55.16460721576633,-57.44356785649838,2.3302037157761606,14.484360914750537
P21_sent004,0.0,4.006875,P21,-53.517676026002505,-61.15905448368618,2.3302019748605867,9.824367144651694
P27_sent111,0.0,5.3574375,P27,-51.026067269428836,-62.725580792094384,2.325308897064103,25.38271624024169
P24_sent082,0.0,4.9990625,P24,-54.599911364206825,-61.59151592770138,2.2973367063213717,23.6241420982638
P30_sent126,0.0,12.6543125,P30,-35.481019274544735,-48.90603108991657,2.297333452630712,12.316522477344291
P28_sent062,0.0,2.9345625,P28,-47.45433983032646,-63.48672766434519,2.2928585334881153,24.365159595213115
P28_sent136,0.0,3.7841875,P28,-45.962693234707444,-58.31266379356384,2.288569913907744,24.319441322052594
P29_sent061,0.0,4.1895,P29,-53.60530013489208,-63.2790150642395,2.2845478549618528,23.419881567734848
P21_sent102,0.0,4.005875,P21,-52.78414297462406,-59.34508483886719,2.2845461601155863,14.430780366239572
P29_sent111,0.0,9.7060625,P29,-45.80508659055727,-63.41866364771006,2.2803193905374335,23.590842723717348
P24_sent094,0.0,5.0039375,P24,-47.24776057354418,-63.16327632557262,2.28028761831426,26.38051056555397
P23_sent165,0.0,10.0,P23,-40.09991075901804,-59.41640934799657,2.278726547980413,25.70867539844305
P27_sent071,0.0,4.486375,P27,-51.56006624021253,-66.31855540121755,2.2632401756537495,23.041211312266682
P21_sent044,0.0,4.0039375,P21,-45.77693644001256,-58.63559666801901,2.2632401756537495,27.060784564457286
P21_sent136,0.0,4.006875,P21,-54.278655623433586,-61.989062953639674,2.2632401756537495,12.391113259926223
P24_sent050,0.0,5.002,P24,-43.58569433985944,-62.49792834690639,2.2585327452564306,28.58606040230444
P26_sent069,0.0,4.002,P26,-62.7973951790201,-65.8646489056674,2.2460450634274958,14.660168371255704
P23_sent077,0.0,10.0029375,P23,-38.96476155435872,-58.929696113832534,2.2385166778726293,25.60808332182426
P26_sent177,0.0,4.0049375,P26,-59.222729860238694,-63.83396062850952,2.2385135997256738,15.636419240036506
P22_sent018,0.0,5.006875,P22,-51.86048268411824,-60.146843168470596,2.2385043652848062,12.314605424663487
P29_sent101,0.0,4.277375,P29,-49.34392880721831,-65.99828052520752,2.223310055508673,21.145859519108757
P29_sent155,0.0,7.3740625,P29,-50.50016475340136,-60.56759935744265,2.2198052085678364,22.061419460940257
P27_sent017,0.0,6.2636875,P27,-53.585868639823715,-65.04768856366475,2.2152605529578584,24.936827067603605
P29_sent079,0.0,13.861375,P29,-46.45874164559248,-62.903071880340576,2.20257640029363,7.517369847994656
P22_sent060,0.0,5.001,P22,-51.957662681977915,-56.747537449428016,2.2025733429163195,17.327203742724492
P24_sent048,0.0,5.005875,P24,-48.842176540581164,-62.84173378577599,2.186499778337452,28.259112248818678
P21_sent076,0.0,4.002,P21,-52.506090020414575,-58.84497844151088,2.1841670128528117,19.8881988944987
P27_sent043,0.0,3.807625,P27,-49.97760863291557,-65.52032690781813,2.1841652719372378,24.743947064819412
P26_sent049,0.0,4.002,P26,-53.34097244032663,-63.69011223834494,2.1841652719372378,17.321979708510895
P24_sent156,0.0,4.9980625,P24,-53.028449736445786,-62.5200075785319,2.1841652719372378,17.810720874863676
P21_sent016,0.0,4.0039375,P21,-57.62783644786432,-57.755230945089586,2.1841652719372378,3.7172448452725497
P22_sent048,0.0,5.002,P22,-44.10541776480924,-54.45446058420035,2.178481559472856,20.061889578867795
P29_sent113,0.0,5.9345625,P29,-50.10624537330795,-64.24583278558192,2.174953621659507,22.143139181860803
P29_sent083,0.0,5.797875,P29,-54.61097331855537,-65.72758241979088,2.16365976903365,21.551623922921195
P25_sent039,0.0,4.002,P25,-45.33878376256281,-61.469518207368395,2.163657525502923,23.027572058945104
P29_sent087,0.0,5.1328125,P29,-51.144084056996086,-65.9415991306305,2.1608671589970707,22.41025396354278
P29_sent189,0.0,7.2529375,P29,-48.682102567427386,-62.777221952165874,2.1601818947343934,23.117642435357183
P22_sent158,0.0,5.001,P22,-47.36214780998996,-54.58508723122733,2.1601737988305727,19.635006920986868
P26_sent057,0.0,4.001,P26,-58.39015389447236,-60.98484536373254,2.153345189702629,14.203679703607381
P21_sent148,0.0,4.0039375,P21,-47.60585643059045,-57.50107713179155,2.1423722862184778,16.61129651772096
P21_sent018,0.0,4.005875,P21,-49.603696741854634,-60.28260399313534,2.1411385173114916,21.409692644988233
P27_sent019,0.0,4.360375,P27,-48.47002808179724,-64.49768720354352,2.141135606108918,25.397720594492338
P22_sent196,0.0,5.0019375,P22,-44.96421623995984,-56.59946537017822,2.141135606108918,13.968017523902839
P21_sent028,0.0,4.0029375,P21,-52.799706540515075,-58.23170654862015,2.141135606108918,21.798085158541383
P22_sent198,0.0,5.0029375,P22,-50.52724962349398,-50.34471844404172,2.139276450792513,8.024317468231049
P22_sent000,0.0,5.006875,P22,-54.89253115606213,-57.39417340205266,2.1360843022395155,10.321432120512192
P27_sent163,0.0,4.1924375,P27,-51.00671181804557,-63.63728319803874,2.1360820465850816,16.42791728304635
P22_sent192,0.0,4.9990625,P22,-51.42806773970884,-54.459023705844224,2.115964986455572,15.611823853496611
P28_sent084,0.0,5.34375,P28,-53.54973126174812,-62.34154328845796,2.113088712156353,23.612199540019454
P21_sent158,0.0,4.005875,P21,-47.660611489661655,-61.78285061229359,2.113088712156353,16.392312849294356
P28_sent082,0.0,4.7334375,P28,-50.920568769904456,-60.656039646693635,2.113085184907631,24.79314141184173
P21_sent166,0.0,4.0029375,P21,-45.67588921168342,-61.90874019422029,2.113085184907631,20.08905036423678
P27_sent133,0.0,3.6084375,P27,-50.20897349408078,-63.09206216985529,2.094273008694491,22.133283265095624
P30_sent094,0.0,4.5361875,P30,-41.19402049917036,-50.93217430114746,2.088920014357741,13.774270655482294
P29_sent185,0.0,7.2216875,P29,-51.29033203125,-61.047677704782195,2.088920014357741,7.301466680440878
P27_sent153,0.0,4.224625,P27,-50.513746279761904,-67.79126404552925,2.074337766394538,23.614173518095086
P27_sent127,0.0,4.559625,P27,-50.73584199476872,-66.43017549514771,2.074337766394538,25.045239901734245
P23_sent135,0.0,9.996125,P23,-41.42388292209419,-60.00547300066267,2.074337766394538,24.403615358090263
P29_sent145,0.0,9.3525625,P29,-50.636944835209,-65.50328182644314,2.0641429267270923,6.737514348852043
P30_sent040,0.0,6.2705,P30,-36.81490625,-51.15954113006592,2.064135641617836,11.62843129029442
P28_sent162,0.0,4.9101875,P28,-50.37971306237219,-64.95960533618927,2.064135641617836,23.719935258797733
P22_sent142,0.0,5.002,P22,-50.85746501631526,-56.41709275679155,2.064135641617836,19.787309277756492
P29_sent089,0.0,4.6611875,P29,-50.641492120150865,-63.30344759184739,2.064131999063208,20.61055668281868
P24_sent076,0.0,4.9980625,P24,-45.65913654618474,-59.12812276040354,2.064131999063208,27.60848260890539
P22_sent024,0.0,4.996125,P22,-52.12706293925703,-56.34534290858677,2.064131999063208,7.593362432983003
P22_sent064,0.0,4.9970625,P22,-44.858488642068274,-55.91281846853403,2.064131999063208,21.00628223559658
P29_sent047,0.0,4.6699375,P29,-51.76511676747312,-62.66123743057251,2.0641283565085793,24.166629539244887
P27_sent185,0.0,5.423875,P27,-46.56447120949074,-63.887731664321,2.0641283565085793,20.607184988800995
P22_sent110,0.0,5.0029375,P22,-54.617316923945786,-58.91073843773375,2.0641283565085793,9.938217084017873
P27_sent065,0.0,4.4296875,P27,-48.27020886479592,-65.05659702845982,2.061605735637718,24.951067357621255
P24_sent190,0.0,4.9980625,P24,-47.183036834839356,-56.71517412590258,2.061605735637718,25.913806573424054
P30_sent154,0.0,9.6396875,P30,-36.686261531964654,-49.378662500626,2.061601328237648,12.112518562708415
P24_sent158,0.0,5.006875,P24,-49.04536807990982,-61.00811031886509,2.061601328237648,28.499771092253095
P24_sent058,0.0,5.004875,P24,-51.98970099146587,-59.860444295974006,2.053775684663097,25.854724852378283
P21_sent168,0.0,4.0039375,P21,-42.22840275596734,-53.16586875915527,2.0537746251282436,22.687039522316898
P29_sent133,0.0,5.0703125,P29,-52.69272896039604,-64.26658584132339,2.0493616299322768,21.81500492387428
P29_sent049,0.0,6.6953125,P29,-50.29696856287425,-64.14084895451863,2.040340409385454,9.884824521241374
P27_sent003,0.0,3.975625,P27,-47.21335917771464,-65.96469809792258,2.040336238860835,24.681047129407112
P26_sent111,0.0,4.0039375,P26,-58.43408939227387,-58.37248477935791,2.040336238860835,6.1477829052553155
P22_sent080,0.0,5.001,P22,-52.05504439633534,-57.43699934675887,2.0403341535985255,14.766239369539782
P22_sent034,0.0,5.0029375,P22,-46.27084117720884,-55.17033668186354,2.0381285690138893,16.814957126849556
P24_sent060,0.0,5.005875,P24,-51.3541966745992,-61.21037325177874,2.0381268280983154,24.969300532039497
P24_sent088,0.0,5.0039375,P24,-51.673934017319276,-57.03913671320135,2.0243976116727698,24.99327386348963
P24_sent112,0.0,5.0039375,P24,-55.25758502761044,-67.84516359412152,2.0243976116727698,25.40067180194069
P23_sent171,0.0,10.005875,P23,-52.922590559309306,-59.42995156182183,2.0243976116727698,7.866235257858829
P21_sent022,0.0,4.0039375,P21,-55.580500157035175,-59.78155505657196,2.0243976116727698,16.308009836353246
P29_sent017,0.0,5.46975,P29,-49.53598767201835,-64.26537083470544,2.0239869178023278,23.696333472019305
P29_sent193,0.0,3.7549375,P29,-43.76325821045577,-65.31193766874425,2.0239869178023278,25.027608003158583
P25_sent033,0.0,4.0039375,P25,-55.5854811165201,-65.94232136494405,2.019031036564087,20.15848008987154
P24_sent176,0.0,5.0039375,P24,-52.91070924322289,-64.14441773949599,2.019031036564087,21.244252522872436
P21_sent130,0.0,4.0029375,P21,-55.045407702575375,-61.03081030594675,2.019031036564087,17.221465399316067
P21_sent146,0.0,4.002,P21,-45.52157761463568,-59.7318765095302,2.019031036564087,23.031162375737804
P24_sent066,0.0,5.001,P24,-45.61314790411647,-60.47324060510706,2.0153152945666823,26.855703340771903
P21_sent140,0.0,4.001,P21,-49.272063442211056,-58.67391248849722,2.015312815014432,20.259356726480902
P23_sent007,0.0,10.006875,P23,-41.30408142517518,-62.24272131919861,2.0020484379111645,23.208173835879535
P26_sent151,0.0,4.0019375,P26,-49.41415083228643,-61.41142222086589,1.9982643336540726,19.66561555864106
P30_sent032,0.0,9.919,P30,-39.10262784090909,-51.7666361959357,1.998263816545678,11.731645899907361
P28_sent012,0.0,4.9501875,P28,-49.77373859026369,-62.12624954595798,1.989633867031763,24.57793853546972
P28_sent032,0.0,3.7109375,P28,-45.06693025914634,-60.61268210411072,1.988862026916367,24.360432673899822
P28_sent100,0.0,2.984375,P28,-47.07250646642736,-64.9534408569336,1.9888597650561206,24.398761245018047
P26_sent103,0.0,4.0039375,P26,-52.02818781407035,-61.55126091285988,1.9819261069494913,21.770532581883227
P30_sent140,0.0,7.9668125,P30,-36.637824292452834,-49.840142567952476,1.9802970860429658,13.09413694824165
P26_sent051,0.0,4.002,P26,-53.473883087311556,-61.52989352833141,1.9597638915240303,18.776353686199364
P27_sent119,0.0,4.5039375,P27,-52.50121634347098,-64.26413706186655,1.9576161603465112,19.43336779842599
P29_sent177,0.0,5.517625,P29,-52.75200994318182,-64.03970612419977,1.9511376798643654,18.91080465264367
P30_sent176,0.0,4.214875,P30,-42.90753654534606,-50.33087292839499,1.9468687300326646,11.55954621624254
P28_sent014,0.0,3.78325,P28,-50.016549617686174,-61.0267516374588,1.9468687300326646,23.620178065830018
P27_sent077,0.0,4.9101875,P27,-46.81460090746421,-62.716337006667565,1.9317940287432376,23.732850069035333
